"Time","Power","sm1","sm2","sm3","sm4","sm5","sm6","sm sum","temp1","temp2","temp3","temp4","temp5","temp6"
"08/10/2022 22:06:21","On","15.861","14.253","7.578","16.176","17.153","17.165","88.186","77.8658","78.5624","79.1888","79.6784","79.9772","80.2328"
"08/10/2022 21:36:42","On","15.959","14.302","7.533","16.072","17.128","17.196","88.19","77.9576","78.656","79.3796","79.7108","79.9304","80.4182"
"08/10/2022 21:06:57","On","16.084","14.339","7.472","15.953","17.166","17.223","88.237","78.233","78.7496","79.4732","79.6478","79.9304","80.3264"
"08/10/2022 20:37:13","On","16.236","14.332","7.396","15.853","17.171","17.251","88.239","78.3338","79.0286","79.5686","79.673","79.9772","80.2328"
"08/10/2022 20:07:32","On","16.474","14.32","7.304","15.792","17.192","17.278","88.36","78.5984","79.169","79.6172","79.7108","79.9304","80.141"
"08/10/2022 19:37:54","On","16.823","14.142","7.213","15.796","17.214","17.306","88.494","78.656","79.403","79.6172","79.7108","79.9304","80.141"
"08/10/2022 19:07:34","On","17.051","13.653","7.174","15.845","17.239","17.341","88.303","79.241","79.7756","79.8062","79.3526","79.9304","80.141"
"08/10/2022 18:37:49","On","16.173","13.282","7.165","15.891","17.278","17.361","87.15","79.664","80.0564","79.853","79.5002","79.7882","80.141"
"08/10/2022 18:08:06","On","16.136","13.023","7.189","15.933","17.3","17.392","86.973","80.3624","80.15","79.664","79.3166","79.7414","80.141"
"08/10/2022 17:38:23","On","13.723","12.956","7.198","15.979","17.351","17.408","84.615","81.392","80.15","79.5686","79.3886","79.6478","80.141"
"08/10/2022 17:08:38","On","13.686","12.956","7.222","16.041","17.377","17.44","84.722","81.653","80.15","79.4264","79.2266","79.5524","80.141"
"08/10/2022 16:38:53","On","13.723","12.991","7.262","16.102","17.412","17.479","84.969","81.9536","80.15","79.1888","79.0682","79.5992","80.141"
"08/10/2022 16:09:09","On","13.786","13.065","7.289","16.176","17.447","17.523","85.286","82.1624","79.8692","79.1888","79.1582","79.5524","80.141"
"08/10/2022 15:39:21","On","13.918","13.143","7.335","16.234","17.49","17.578","85.698","81.9644","79.4498","78.9044","78.9638","79.5524","80.141"
"08/10/2022 15:09:33","On","14.06","13.229","7.364","16.327","17.542","17.63","86.152","81.4388","79.403","78.809","78.9008","79.5524","80.0942"
"08/10/2022 14:39:49","On","14.07","13.268","7.407","16.401","17.581","17.677","86.404","81.428","79.0754","78.5246","78.7442","79.5524","80.141"
"08/10/2022 14:10:00","On","14.125","13.332","7.438","16.471","17.616","17.725","86.707","81.1418","78.7028","78.4292","78.7442","79.5524","80.141"
"08/10/2022 13:40:11","On","14.21","13.4","7.481","16.53","17.668","17.789","87.078","80.9384","78.5156","78.1916","78.7064","79.5524","80.141"
"08/10/2022 13:10:24","On","14.306","13.49","7.519","16.612","17.716","17.845","87.488","80.3624","78.0476","78.0494","78.7442","79.5524","80.141"
"08/10/2022 12:40:34","On","14.485","13.584","7.551","16.667","17.769","17.909","87.965","79.664","77.6282","78.0494","78.7064","79.5524","80.141"
"08/10/2022 12:10:46","On","14.686","13.693","7.587","16.746","17.822","17.969","88.503","78.782","77.432","78.0026","78.7442","79.5524","80.141"
"08/10/2022 11:41:00","On","14.851","13.788","7.63","16.797","17.883","18.041","88.99","78.233","77.162","77.8118","78.7064","79.6478","80.2328"
"08/10/2022 11:11:16","On","14.949","13.828","7.658","16.872","17.931","18.082","89.32","77.8658","77.1512","77.8118","78.6326","79.5524","80.2796"
"08/10/2022 10:41:29","On","15.038","13.898","7.681","16.924","17.971","18.154","89.666","77.4986","76.9802","77.765","78.7802","79.6478","80.3714"
"08/10/2022 10:11:44","On","15.119","13.924","7.701","16.975","18.02","18.191","89.93","77.1314","76.7408","77.765","78.6704","79.7882","80.4182"
"08/10/2022 09:42:03","On","15.19","14.001","7.72","17.039","18.042","18.264","90.256","76.7642","76.487","77.765","78.7802","79.8368","80.465"
"08/10/2022 09:12:17","On","15.265","14.02","7.736","17.083","18.09","18.312","90.506","76.3988","76.5608","77.9072","78.737","79.8836","80.5118"
"08/10/2022 08:42:35","On","15.354","14.057","7.756","17.115","18.139","18.382","90.803","75.839","76.487","78.0494","79.0268","79.9304","80.465"
"08/10/2022 08:12:54","On","15.376","14.09","7.784","17.167","18.197","18.447","91.061","75.6644","76.46","78.0494","79.0484","79.9304","80.5118"
"08/10/2022 07:43:08","On","15.408","14.105","7.812","17.239","18.255","18.516","91.335","75.6086","76.7768","78.098","79.1222","79.9304","80.5118"
"08/10/2022 07:13:23","On","15.441","14.142","7.835","17.291","18.313","18.59","91.612","75.6644","76.8236","78.1916","79.0484","79.9304","80.5478"
"08/10/2022 06:43:38","On","15.458","14.175","7.851","17.376","18.353","18.668","91.881","75.9848","76.8812","78.3824","79.322","80.0726","80.5118"
"08/10/2022 06:13:54","On","15.505","14.194","7.884","17.416","18.415","18.746","92.16","76.0676","77.1152","78.4292","79.3004","80.168","80.5118"
"08/10/2022 05:44:11","On","15.545","14.246","7.916","17.481","18.46","18.824","92.472","76.352","77.198","78.4292","79.5002","80.2148","80.5478"
"08/10/2022 05:14:25","On","15.588","14.294","7.944","17.558","18.527","18.907","92.818","76.4348","77.198","78.4778","79.4624","80.3084","80.5568"
"08/10/2022 04:44:40","On","15.646","14.347","7.979","17.651","18.604","19.003","93.23","76.4348","77.2088","78.5714","79.3526","80.3084","80.5568"
"08/10/2022 04:14:57","On","15.701","14.388","8","17.741","18.685","19.065","93.58","76.6742","77.3942","78.809","79.547","80.3084","80.6504"
"08/10/2022 03:45:13","On","15.74","14.433","8.043","17.843","18.762","19.169","93.99","76.7642","77.441","78.809","79.3994","80.3084","80.7422"
"08/10/2022 03:15:27","On","15.813","14.501","8.083","17.938","18.852","19.253","94.44","76.7642","77.5346","78.773","79.5884","80.3084","80.8826"
"08/10/2022 02:45:44","On","15.886","14.557","8.135","18.024","18.948","19.353","94.903","76.7642","77.8154","78.8576","79.7108","80.357","80.8826"
"08/10/2022 02:15:58","On","15.945","14.621","8.175","18.123","19.044","19.463","95.371","76.9478","77.909","78.9512","79.7684","80.357","80.8358"
"08/10/2022 01:46:11","On","16.037","14.701","8.223","18.239","19.135","19.589","95.924","77.1314","77.909","79.1888","79.8044","80.357","80.789"
"08/10/2022 01:16:27","On","16.132","14.796","8.27","18.402","19.263","19.695","96.558","77.2502","78.0386","79.1888","79.988","80.4038","80.8826"
"08/10/2022 00:46:40","On","16.221","14.899","8.335","18.544","19.346","19.81","97.155","77.4536","77.909","79.1888","79.8404","80.4506","80.8826"
"08/10/2022 00:16:57","On","16.358","14.984","8.41","18.691","19.48","19.938","97.861","77.4536","78.0944","79.1888","79.9088","80.6396","80.8826"
"08/09/2022 23:47:10","On","16.496","15.107","8.485","18.834","19.61","20.071","98.603","77.4986","78.2816","79.2842","80.0852","80.6036","80.8826"
"08/09/2022 23:17:28","On","16.653","15.25","8.555","18.991","19.759","20.213","99.421","77.5454","78.2816","79.2842","80.1464","80.6864","80.8826"
"08/09/2022 22:47:44","On","16.831","15.402","8.653","19.213","19.946","20.359","100.404","77.5454","78.3176","79.4732","80.0726","80.6864","80.8826"
"08/09/2022 22:17:58","On","17.024","15.59","8.752","19.45","20.149","20.511","101.476","77.7272","78.3284","79.5686","80.1824","80.6864","80.8826"
"08/09/2022 21:48:12","On","17.242","15.807","8.904","19.744","20.366","20.677","102.74","77.819","78.3752","79.6172","80.2202","80.6864","80.9168"
"08/09/2022 21:18:27","On","17.524","16.054","9.049","20.072","20.619","20.856","104.174","77.819","78.3752","79.6172","80.1086","80.6864","80.8826"
"08/09/2022 20:48:41","On","17.89","16.352","9.222","20.39","20.907","21.05","105.811","77.5904","78.3752","79.853","80.3084","80.6864","80.8826"
"08/09/2022 20:18:55","On","18.365","16.755","9.451","20.765","21.227","21.28","107.843","77.4986","78.5048","79.9484","80.4506","80.6864","80.6504"
"08/09/2022 19:49:11","On","19.094","17.24","9.72","21.225","21.565","21.525","110.369","77.0864","78.6092","80.186","80.4884","80.6864","80.789"
"08/09/2022 19:19:24","On","19.558","17.605","9.998","21.816","22.04","21.826","112.843","76.7642","78.656","80.3282","80.7818","80.6864","80.5118"
"08/09/2022 18:49:41","On","20.176","18.537","10.737","23.022","22.79","22.125","117.387","76.3988","79.0286","80.708","80.8196","80.5928","80.5118"
"08/09/2022 18:19:55","On","22.705","20.77","12.8","24.892","23.352","21.334","125.853","75.6644","79.7756","81.23","80.4506","80.3084","80.4182"
"08/09/2022 17:50:12","On","25.268","23.462","14.348","19.501","17.936","18.017","118.532","77.1314","81.644","80.708","80.0672","80.168","80.5478"
"08/09/2022 17:20:26","On","13.288","13.487","7.555","16.813","17.953","17.981","87.077","84.5564","81.8888","80.2922","79.7684","80.0726","80.3714"
"08/09/2022 16:50:35","On","13.321","13.527","7.592","16.896","17.989","18.013","87.338","84.5564","81.644","80.0906","79.7684","79.9304","80.3714"
"08/09/2022 16:20:44","On","13.44","13.613","7.642","16.995","18.033","18.054","87.777","84.2342","81.2354","79.9484","79.484","79.9304","80.2796"
"08/09/2022 15:50:52","On","13.586","13.723","7.706","17.095","18.086","18.11","88.306","83.822","80.897","79.5686","79.4264","79.9304","80.186"
"08/09/2022 15:20:59","On","13.763","13.825","7.747","17.215","18.139","18.167","88.856","83.2838","80.4758","79.4732","79.3058","79.8836","80.186"
"08/09/2022 14:51:08","On","13.938","13.939","7.812","17.328","18.192","18.203","89.412","82.9274","80.15","79.1888","79.1312","79.9304","80.4182"
"08/09/2022 14:21:20","On","14.074","14.038","7.863","17.437","18.255","18.256","89.923","82.526","79.7756","79.0934","79.1222","79.9304","80.4182"
"08/09/2022 13:51:34","On","14.248","14.153","7.918","17.526","18.317","18.292","90.454","82.1624","79.403","78.809","79.1222","79.8368","80.3714"
"08/09/2022 13:21:44","On","14.447","14.283","7.975","17.627","18.371","18.345","91.048","81.671","79.0286","78.7136","79.0484","79.9304","80.465"
"08/09/2022 12:51:56","On","14.634","14.403","8.038","17.729","18.442","18.402","91.648","81.131","78.6092","78.4292","79.1006","79.9304","80.4182"
"08/09/2022 12:22:07","On","14.847","14.527","8.085","17.827","18.487","18.439","92.212","80.3984","78.2816","78.4292","79.1222","79.8836","80.5118"
"08/09/2022 11:52:20","On","15.031","14.648","8.146","17.921","18.541","18.479","92.766","79.7","77.8622","78.1448","79.016","79.9304","80.5478"
"08/09/2022 11:22:33","On","15.208","14.75","8.192","18.012","18.599","18.512","93.273","79.0574","77.5346","78.0494","78.9422","79.9304","80.5118"
"08/09/2022 10:52:44","On","15.369","14.869","8.232","18.074","18.653","18.561","93.758","78.5534","77.2448","78.0494","79.1114","79.9772","80.5118"
"08/09/2022 10:22:57","On","15.538","14.957","8.273","18.14","18.703","18.594","94.205","77.8658","77.0684","78.0494","79.0736","79.9304","80.5118"
"08/09/2022 09:53:12","On","15.697","15.045","8.309","18.231","18.721","18.627","94.63","77.1314","76.9082","78.0494","79.0844","80.1194","80.5118"
"08/09/2022 09:23:27","On","15.813","15.107","8.347","18.289","18.771","18.656","94.983","76.7642","76.8614","78.0494","79.0844","80.2148","80.5118"
"08/09/2022 08:53:42","On","15.919","15.18","8.371","18.347","18.803","18.643","95.263","76.3988","76.7876","78.1916","79.394","80.3084","80.6504"
"08/09/2022 08:23:59","On","16.011","15.234","8.402","18.397","18.848","18.684","95.576","76.2116","76.8236","78.3824","79.259","80.3084","80.6504"
"08/09/2022 07:54:14","On","16.114","15.297","8.429","18.456","18.893","18.68","95.869","75.9308","76.7876","78.4292","79.5002","80.3084","80.8826"
"08/09/2022 07:24:30","On","16.173","15.332","8.468","18.514","18.943","18.697","96.127","75.7562","76.964","78.4292","79.5002","80.3084","80.9168"
"08/09/2022 06:54:44","On","16.213","15.394","8.492","18.582","18.98","18.705","96.366","76.0316","77.1152","78.62","79.3886","80.3084","80.8826"
"08/09/2022 06:25:00","On","16.288","15.472","8.529","18.649","19.039","18.709","96.686","76.0316","77.162","78.6668","79.7144","80.357","80.8358"
"08/09/2022 05:55:15","On","16.351","15.535","8.575","18.725","19.085","18.709","96.98","76.2152","77.3006","78.809","79.7108","80.4506","80.9276"
"08/09/2022 05:25:30","On","16.421","15.61","8.624","18.809","19.098","18.693","97.255","76.3988","77.5346","78.809","79.8044","80.6396","80.8826"
"08/09/2022 04:55:45","On","16.5","15.704","8.671","18.885","19.149","18.66","97.569","76.7192","77.5346","79.0934","79.7684","80.6396","80.8826"
"08/09/2022 04:25:59","On","16.575","15.775","8.72","18.987","19.19","18.606","97.853","76.7642","77.909","79.142","79.925","80.6864","80.9744"
"08/09/2022 03:56:17","On","16.665","15.886","8.784","19.068","19.24","18.52","98.163","77.0396","77.909","79.1888","80.0888","80.6864","80.9276"
"08/09/2022 03:26:34","On","16.785","16.002","8.854","19.162","19.291","18.353","98.447","77.1314","77.909","79.2374","80.1356","80.6864","80.9276"
"08/09/2022 02:56:52","On","16.925","16.122","8.919","19.277","19.328","18.13","98.701","77.1314","78.2816","79.3796","80.1086","80.735","80.9744"
"08/09/2022 02:27:00","On","17.059","16.279","9.006","19.419","19.369","17.741","98.873","77.315","78.3176","79.5686","80.2562","80.7818","81.0212"
"08/09/2022 01:57:17","On","17.238","16.441","9.11","19.549","19.392","17.286","99.016","77.4986","78.5156","79.5686","80.204","80.924","80.9276"
"08/09/2022 01:27:25","On","17.469","16.64","9.212","19.675","19.374","16.784","99.154","77.6354","78.656","79.9016","80.3822","81.0176","80.9276"
"08/09/2022 00:57:41","On","17.734","16.903","9.34","19.805","19.319","16.193","99.294","77.6822","78.7028","79.9484","80.5874","80.8754","80.9744"
"08/09/2022 00:27:59","On","18.079","17.206","9.484","19.927","19.103","15.68","99.479","77.6354","79.0286","80.0438","80.5604","81.0176","80.9276"
"08/08/2022 23:58:14","On","18.625","17.592","9.594","19.888","18.523","15.448","99.67","77.5904","79.1222","80.3282","80.5712","80.8286","81.0212"
"08/08/2022 23:28:34","On","19.443","17.813","9.34","18.817","17.927","15.313","98.653","77.819","79.403","80.3768","80.4992","81.0176","80.9744"
"08/08/2022 22:58:51","On","19.062","15.97","8.33","17.962","17.865","15.185","94.374","78.5984","79.8224","80.708","80.546","81.0644","80.9276"
"08/08/2022 22:29:05","On","16.276","15.203","8.265","17.946","17.857","15.044","90.591","79.2968","80.15","80.708","80.6882","80.9708","80.8826"
"08/08/2022 21:59:23","On","15.857","15.25","8.292","17.987","17.813","14.91","90.109","79.592","80.3372","80.672","80.8628","81.0644","80.8826"
"08/08/2022 21:29:31","On","15.915","15.289","8.304","18.02","17.778","14.781","90.087","80.0672","80.5226","80.9456","80.8196","80.735","80.8826"
"08/08/2022 20:59:48","On","15.978","15.328","8.328","18.074","17.743","14.657","90.108","80.3624","80.861","81.0518","80.8664","80.7242","80.8826"
"08/08/2022 20:29:54","On","16.044","15.41","8.359","18.094","17.69","14.547","90.144","80.7296","81.0374","81.1364","80.735","80.6864","80.6036"
"08/08/2022 20:00:03","On","16.103","15.453","8.393","18.148","17.62","14.465","90.182","81.0248","81.2696","81.0518","80.5928","80.6864","80.6504"
"08/08/2022 19:30:20","On","16.18","15.523","8.415","18.194","17.542","14.391","90.245","81.2858","81.4568","81.1832","80.5244","80.6504","80.6036"
"08/08/2022 19:00:35","On","16.247","15.59","8.451","18.227","17.455","14.321","90.291","81.725","81.608","81.0518","80.4506","80.546","80.5118"
"08/08/2022 18:30:50","On","16.314","15.653","8.485","18.256","17.36","14.275","90.343","82.3766","81.9716","81.0518","80.5136","80.3084","80.5118"
"08/08/2022 18:01:05","On","16.384","15.748","8.519","18.327","17.196","14.233","90.407","82.7546","82.121","81.0878","80.2562","80.3084","80.5118"
"08/08/2022 17:31:10","On","16.489","15.815","8.56","18.364","16.978","14.205","90.411","83.5466","82.238","80.708","80.1824","80.3084","80.5118"
"08/08/2022 17:01:22","On","16.421","15.914","8.604","18.418","16.664","14.188","90.209","84.5096","82.0634","80.708","79.8782","80.3084","80.5118"
"08/08/2022 16:31:22","On","16.571","16.086","8.685","18.494","16.254","14.191","90.281","84.9578","81.878","80.3282","79.9142","80.2256","80.5118"
"08/08/2022 16:01:31","On","16.85","16.287","8.769","18.548","15.712","14.223","90.389","84.785","81.644","80.1392","79.6622","79.9772","80.5118"
"08/08/2022 15:31:41","On","17.181","16.571","8.866","18.611","15.009","14.251","90.489","84.2234","81.131","79.9484","79.4264","79.9304","80.465"
"08/08/2022 15:01:49","On","17.593","16.887","8.964","18.577","14.499","14.286","90.806","83.5808","80.8034","79.5794","79.574","79.9304","80.465"
"08/08/2022 14:31:57","On","18.055","17.281","9.074","18.422","14.225","14.331","91.388","83.192","80.2904","79.5686","79.4624","79.9304","80.465"
"08/08/2022 14:02:06","On","18.681","17.745","9.178","17.704","14.133","14.367","91.808","82.7438","80.1032","79.1888","79.331","79.9304","80.5118"
"08/08/2022 13:32:18","On","19.513","18.415","9.224","14.908","14.126","14.391","90.577","81.932","79.7756","79.1888","79.0592","79.9304","80.5118"
"08/08/2022 13:02:30","On","21.03","19.569","8.636","11.557","14.149","14.416","89.357","81.0608","79.403","78.809","79.1582","79.8836","80.5118"
"08/08/2022 12:32:35","On","26.081","15.653","5.319","11.284","14.137","14.423","86.897","81.0752","78.656","78.62","79.1294","79.9304","80.5118"
"08/08/2022 12:02:45","On","11.779","11.888","5.2951","11.306","14.149","14.402","68.8191","80.4326","78.3284","78.4292","79.1222","79.9304","80.5118"
"08/08/2022 11:32:47","On","11.994","12.009","5.308","11.321","14.191","14.451","69.274","79.7","77.909","78.3824","79.1582","79.9304","80.5118"
"08/08/2022 11:03:01","On","12.186","12.08","5.3172","11.353","14.244","14.486","69.6662","79.0124","77.7578","78.4292","79.0844","79.9304","80.5118"
"08/08/2022 10:33:13","On","12.271","12.134","5.3282","11.371","14.26","14.511","69.8752","78.5984","77.5346","78.3824","79.0484","79.9772","80.5118"
"08/08/2022 10:03:26","On","12.396","12.181","5.3301","11.384","14.302","14.529","70.1221","77.8658","77.3006","78.3338","79.1222","80.0258","80.5118"
"08/08/2022 09:33:40","On","12.428","12.191","5.3264","11.387","14.287","14.532","70.1514","77.4986","77.162","78.3824","79.3004","80.168","80.6036"
"08/08/2022 09:03:55","On","12.447","12.191","5.3264","11.378","14.294","14.525","70.1614","77.1674","77.162","78.4292","79.2626","80.2616","80.6972"
"08/08/2022 08:34:11","On","12.466","12.185","5.3264","11.378","14.298","14.518","70.1714","76.7642","77.198","78.4292","79.322","80.2616","80.8358"
"08/08/2022 08:04:26","On","12.469","12.188","5.3264","11.371","14.306","14.518","70.1784","76.4906","77.162","78.4292","79.4264","80.3084","80.7422"
"08/08/2022 07:34:41","On","12.479","12.191","5.3227","11.387","14.314","14.518","70.2117","76.3988","77.162","78.5714","79.5362","80.3084","80.8358"
"08/08/2022 07:04:46","On","12.466","12.195","5.3098","11.393","14.321","14.529","70.2138","76.4438","77.2916","78.7622","79.3526","80.3084","80.8826"
"08/08/2022 06:35:01","On","12.466","12.185","5.3135","11.39","14.329","14.525","70.2085","76.7642","77.441","78.809","79.4624","80.3084","80.8358"
"08/08/2022 06:05:08","On","12.472","12.171","5.308","11.378","14.333","14.529","70.191","76.8362","77.5706","78.809","79.5578","80.357","80.8826"
"08/08/2022 05:35:16","On","12.469","12.174","5.3098","11.378","14.329","14.536","70.1958","76.811","77.5346","78.809","79.7162","80.3084","80.8826"
"08/08/2022 05:05:30","On","12.463","12.171","5.308","11.384","14.341","14.539","70.206","77.0864","77.8154","78.9512","79.8782","80.357","80.8826"
"08/08/2022 04:35:49","On","12.469","12.164","5.2951","11.368","14.337","14.543","70.1761","77.1314","77.909","79.1888","79.7306","80.4974","80.8826"
"08/08/2022 04:06:05","On","12.475","12.168","5.2933","11.378","14.329","14.547","70.1903","77.2232","77.909","79.1888","79.7684","80.546","80.8826"
"08/08/2022 03:36:21","On","12.463","12.141","5.2951","11.368","14.341","14.547","70.1551","77.4986","78.2708","79.1888","79.7792","80.6864","80.8826"
"08/08/2022 03:06:36","On","12.475","12.147","5.2933","11.381","14.333","14.55","70.1793","77.5454","78.2816","79.331","79.889","80.6864","80.8826"
"08/08/2022 02:36:51","On","12.46","12.141","5.2823","11.365","14.337","14.557","70.1423","77.8658","78.4688","79.4264","80.015","80.6864","80.8826"
"08/08/2022 02:07:07","On","12.475","12.117","5.2787","11.368","14.344","14.557","70.1397","77.9576","78.5624","79.5686","80.1464","80.6864","80.9744"
"08/08/2022 01:37:22","On","12.456","12.117","5.2787","11.365","14.348","14.561","70.1257","78.233","78.656","79.5686","80.2202","80.6864","80.8826"
"08/08/2022 01:07:36","On","12.469","12.12","5.2805","11.375","14.36","14.561","70.1655","78.233","78.656","79.5686","80.2202","80.6864","81.0104"
"08/08/2022 00:37:52","On","12.46","12.097","5.2713","11.378","14.356","14.55","70.1123","78.3806","78.8882","79.7108","80.1086","80.6864","80.9276"
"08/08/2022 00:08:07","On","12.456","12.09","5.2659","11.387","14.364","14.554","70.1169","78.5984","79.0286","79.9484","80.1824","80.6864","80.9276"
"08/07/2022 23:38:20","On","12.466","12.093","5.2622","11.393","14.368","14.571","70.1532","78.5984","79.0286","79.9484","80.1086","80.735","80.8826"
"08/07/2022 23:08:37","On","12.472","12.07","5.264","11.393","14.371","14.571","70.141","78.737","79.2626","79.9484","80.1194","80.735","80.8826"
"08/07/2022 22:38:52","On","12.453","12.07","5.2622","11.387","14.375","14.571","70.1182","78.9656","79.403","79.997","80.204","80.7818","80.9744"
"08/07/2022 22:09:09","On","12.441","12.049","5.2622","11.39","14.379","14.575","70.0962","79.2878","79.682","79.997","80.3822","80.735","80.9276"
"08/07/2022 21:39:24","On","12.444","12.043","5.2513","11.396","14.379","14.575","70.0883","79.6532","79.7756","80.2814","80.2886","80.735","80.9276"
"08/07/2022 21:09:42","On","12.437","12.043","5.2513","11.396","14.383","14.571","70.0813","79.8116","79.8692","80.2814","80.2616","80.6864","80.8826"
"08/07/2022 20:39:56","On","12.444","12.016","5.2476","11.415","14.387","14.575","70.0846","80.0672","80.0096","80.3282","80.2508","80.6864","80.8826"
"08/07/2022 20:10:14","On","12.428","12.009","5.2458","11.4","14.387","14.575","70.0448","80.3624","80.1032","80.3282","80.3354","80.6864","80.8826"
"08/07/2022 19:40:29","On","12.444","12.002","5.244","11.412","14.391","14.575","70.068","80.4434","80.15","80.3282","80.2994","80.6864","80.9168"
"08/07/2022 19:10:43","On","12.431","11.999","5.244","11.425","14.391","14.575","70.065","80.582","80.15","80.3282","80.1194","80.6864","80.8826"
"08/07/2022 18:40:49","On","12.431","11.992","5.244","11.431","14.391","14.575","70.064","80.6936","80.15","80.3282","80.1194","80.6864","80.8826"
"08/07/2022 18:11:05","On","12.434","11.985","5.2421","11.425","14.391","14.575","70.0521","80.7296","80.1968","80.3282","80.0726","80.6864","80.8826"
"08/07/2022 17:41:19","On","12.437","11.972","5.2421","11.428","14.402","14.575","70.0561","80.7404","80.2904","80.3282","80.0726","80.6864","80.8358"
"08/07/2022 17:11:34","On","12.444","11.945","5.2385","11.437","14.414","14.575","70.0535","80.9384","80.5226","80.3282","80.1464","80.4974","80.8826"
"08/07/2022 16:41:50","On","12.434","11.942","5.2403","11.431","14.422","14.571","70.0403","81.0248","80.5226","80.3282","80.1248","80.357","80.8826"
"08/07/2022 16:12:06","On","12.425","11.911","5.2403","11.431","14.422","14.578","70.0073","81.428","80.8502","80.2814","80.0726","80.357","80.8826"
"08/07/2022 15:42:11","On","12.39","11.925","5.2494","11.462","14.426","14.575","70.0274","82.2326","80.7566","79.9484","79.8998","80.3084","80.8826"
"08/07/2022 15:12:24","On","12.387","11.922","5.2476","11.472","14.422","14.571","70.0216","82.5854","80.5226","79.9484","79.7684","80.3084","80.7422"
"08/07/2022 14:42:36","On","12.409","11.952","5.2513","11.481","14.422","14.589","70.1043","82.2542","80.15","79.7594","79.8044","80.3084","80.8358"
"08/07/2022 14:12:47","On","12.441","11.955","5.2677","11.5","14.437","14.586","70.1867","81.8402","80.15","79.5686","79.7684","80.3084","80.8826"
"08/07/2022 13:43:00","On","12.396","11.968","5.264","11.513","14.433","14.589","70.163","81.8654","79.7756","79.5218","79.7684","80.3084","80.8358"
"08/07/2022 13:13:12","On","12.374","11.992","5.2823","11.535","14.437","14.6","70.2203","81.8294","79.637","79.1888","79.4102","80.3084","80.8358"
"08/07/2022 12:43:22","On","12.501","12.066","5.2897","11.554","14.457","14.632","70.4997","81.3812","79.2158","79.1888","79.52","80.3084","80.8826"
"08/07/2022 12:13:31","On","12.704","12.157","5.3006","11.582","14.499","14.678","70.9206","80.7296","79.0286","78.9998","79.3634","80.3084","80.8826"
"08/07/2022 11:43:43","On","12.81","12.222","5.3227","11.614","14.526","14.706","71.2007","80.4794","78.656","78.809","79.4624","80.3084","80.8826"
"08/07/2022 11:13:55","On","12.907","12.294","5.3282","11.627","14.55","14.739","71.4452","80.0312","78.3284","78.809","79.4732","80.4038","80.9276"
"08/07/2022 10:44:07","On","13.075","12.365","5.3356","11.655","14.585","14.767","71.7826","79.3328","77.9558","78.7622","79.5686","80.4506","80.8826"
"08/07/2022 10:14:19","On","13.209","12.396","5.3429","11.671","14.62","14.799","72.0379","78.5642","77.909","78.7622","79.4372","80.357","80.9276"
"08/07/2022 09:44:34","On","13.304","12.431","5.3411","11.681","14.628","14.803","72.1881","78.1412","77.5346","78.809","79.7576","80.582","81.1598"
"08/07/2022 09:14:48","On","13.374","12.427","5.3393","11.681","14.639","14.796","72.2563","77.5454","77.5346","78.809","79.8782","80.6864","81.2066"
"08/07/2022 08:45:02","On","13.407","12.417","5.3374","11.7","14.651","14.803","72.3154","77.1314","77.5346","78.809","79.8404","80.6864","81.2534"
"08/07/2022 08:15:17","On","13.43","12.406","5.3282","11.71","14.659","14.806","72.3392","76.7642","77.5706","78.9044","79.8044","80.6864","81.2534"
"08/07/2022 07:45:31","On","13.43","12.386","5.3209","11.716","14.663","14.81","72.3259","76.7642","77.6282","79.0466","79.7882","80.6864","81.2534"
"08/07/2022 07:15:50","On","13.443","12.352","5.3172","11.71","14.67","14.814","72.3062","76.7642","77.8154","79.1888","80.1356","80.735","81.2534"
"08/07/2022 06:46:03","On","13.443","12.341","5.3172","11.71","14.678","14.817","72.3062","76.9028","77.909","79.1888","80.1464","80.7818","81.2534"
"08/07/2022 06:16:18","On","13.459","12.324","5.3117","11.719","14.655","14.821","72.2897","77.1314","77.9558","79.2842","80.1824","81.0176","81.2534"
"08/07/2022 05:46:34","On","13.473","12.28","5.2988","11.729","14.663","14.824","72.2678","77.1314","78.3176","79.5686","80.1464","81.0644","81.2534"
"08/07/2022 05:16:51","On","13.476","12.266","5.2988","11.741","14.67","14.828","72.2798","77.4068","78.2816","79.5686","80.1824","81.0644","81.2534"
"08/07/2022 04:47:07","On","13.496","12.219","5.3025","11.751","14.678","14.828","72.2745","77.4986","78.5156","79.5686","80.3084","81.0644","81.2534"
"08/07/2022 04:17:21","On","13.499","12.191","5.2897","11.751","14.686","14.835","72.2517","77.819","78.656","79.7108","80.6306","81.0644","81.2984"
"08/07/2022 03:47:36","On","13.529","12.168","5.2823","11.741","14.694","14.839","72.2533","77.8658","78.7028","79.9484","80.42","81.0644","81.2984"
"08/07/2022 03:17:48","On","13.542","12.11","5.2787","11.748","14.698","14.824","72.2007","78.233","78.9818","79.9484","80.4884","81.0644","81.3452"
"08/07/2022 02:48:05","On","13.566","12.076","5.2787","11.764","14.706","14.828","72.2187","78.4166","79.0286","79.9484","80.4506","81.0644","81.3452"
"08/07/2022 02:18:18","On","13.589","12.022","5.2768","11.77","14.714","14.832","72.2038","78.5984","79.2626","79.9484","80.4992","81.0644","81.392"
"08/07/2022 01:48:33","On","13.616","11.968","5.2659","11.78","14.717","14.828","72.1749","78.782","79.403","80.2922","80.4992","81.1598","81.5774"
