"Time","Power","sm1","sm2","sm3","sm4","sm5","sm6","sm sum","temp1","temp2","temp3","temp4","temp5","temp6"
"09/13/2022 21:56:22","On","21.636","20.15","22.342","23.476","18.884","14.391","120.879","74.2262","76.4654","77.2574","76.2008","75.9164","75.9362"
"09/13/2022 21:26:08","On","21.609","20.116","22.307","23.496","18.889","14.384","120.801","74.687","76.8308","77.4968","76.2008","75.7256","75.8408"
"09/13/2022 20:59:57","On","21.582","20.097","22.324","23.516","18.894","14.388","120.801","75.2846","77.153","77.5922","76.163","75.65","75.8048"
"09/13/2022 20:31:39","On","21.56","20.083","22.324","23.55","18.928","14.384","120.829","75.6338","77.198","77.5922","76.163","75.6788","75.7004"
"09/13/2022 20:03:21","On","21.542","20.068","22.329","23.56","18.918","14.384","120.801","76.2854","77.5292","77.5922","76.2008","75.6302","75.6644"
"09/13/2022 19:35:00","On","21.524","20.049","22.333","23.575","18.918","14.378","120.777","76.8038","77.702","77.5922","76.0676","75.5924","75.6914"
"09/13/2022 19:06:39","On","21.457","20.03","22.333","23.634","18.928","14.374","120.756","77.5598","77.8244","77.5922","76.0586","75.6302","75.7382"
"09/13/2022 18:38:15","On","21.431","20.03","22.333","23.649","18.938","14.364","120.745","77.9","77.9324","77.4968","76.01","75.5924","75.6914"
"09/13/2022 18:09:50","On","21.386","20.035","22.377","23.683","18.953","14.371","120.805","78.278","77.9324","77.4482","75.8192","75.497","75.6914"
"09/13/2022 17:41:26","On","21.382","20.03","22.39","23.728","18.967","14.371","120.868","78.656","77.8964","77.2106","75.8192","75.497","75.6536"
"09/13/2022 17:13:00","On","21.404","20.039","22.412","23.778","18.992","14.374","120.999","78.656","77.8604","77.2106","75.5348","75.3548","75.6914"
"09/13/2022 16:44:34","On","21.404","20.088","22.447","23.847","19.011","14.384","121.181","78.9854","77.657","77.0198","75.4394","75.173","75.6536"
"09/13/2022 16:16:07","On","21.475","20.107","22.509","23.892","19.007","14.384","121.374","79.034","77.5652","76.829","75.4394","75.2486","75.6536"
"09/13/2022 15:47:40","On","21.564","20.17","22.549","23.937","19.007","14.398","121.625","79.034","77.198","76.829","75.4394","75.2486","75.5528"
"09/13/2022 15:19:14","On","21.676","20.203","22.62","23.981","19.026","14.391","121.897","78.656","77.153","76.5914","75.4394","75.2486","75.6914"
"09/13/2022 14:50:48","On","21.806","20.257","22.668","24.031","19.036","14.405","122.203","78.314","76.7408","76.4492","75.4016","75.2486","75.6536"
"09/13/2022 14:23:01","On","21.942","20.325","22.744","24.086","19.036","14.419","122.552","77.9468","76.4654","76.3052","75.4394","75.2486","75.6536"
"09/13/2022 13:53:41","On","22.068","20.393","22.806","24.131","19.056","14.432","122.886","77.522","76.0622","76.1054","75.4394","75.2486","75.6158"
"09/13/2022 13:25:16","On","22.213","20.451","22.86","24.181","19.065","14.432","123.202","77.144","75.731","76.0676","75.3908","75.2684","75.7382"
"09/13/2022 12:56:53","On","22.377","20.495","22.904","24.226","19.06","14.442","123.504","76.4528","75.5474","76.0676","75.344","75.3062","75.6158"
"09/13/2022 12:28:28","On","22.533","20.563","22.949","24.261","19.065","14.449","123.82","75.8408","75.3656","75.9614","75.4394","75.2594","75.785"
"09/13/2022 11:58:08","On","22.643","20.607","23.007","24.297","19.07","14.432","124.056","75.3674","75.0434","75.9524","75.4394","75.488","75.785"
"09/13/2022 11:31:53","On","22.813","20.656","23.038","24.332","19.051","14.442","124.332","74.5394","74.9984","75.866","75.4394","75.5456","75.9722"
"09/13/2022 11:03:31","On","22.943","20.681","23.07","24.362","19.06","14.439","124.555","74.3576","74.9984","75.9146","75.4394","75.4592","75.8894"
"09/13/2022 10:35:09","On","23.022","20.7","23.11","24.382","19.056","14.446","124.716","74.3","74.9984","76.019","75.4394","75.5924","75.9452"
"09/13/2022 10:06:49","On","23.115","20.72","23.114","24.392","19.046","14.436","124.823","73.9706","74.9984","76.0676","75.4394","75.5924","76.019"
"09/13/2022 09:36:33","On","23.152","20.735","23.141","24.407","19.046","14.442","124.923","73.9706","74.9624","76.0676","75.4394","75.5834","75.956"
"09/13/2022 09:10:22","On","23.185","20.74","23.146","24.407","19.046","14.436","124.96","74.0084","74.9984","76.1054","75.3638","75.5654","76.0298"
"09/13/2022 08:42:03","On","23.236","20.745","23.146","24.397","19.031","14.436","124.991","73.8194","74.9624","76.1144","75.4862","75.5546","75.992"
"09/13/2022 08:13:45","On","23.241","20.75","23.141","24.367","19.021","14.446","124.966","73.724","74.9984","76.2584","75.5816","75.6032","76.0298"
"09/13/2022 07:45:28","On","23.264","20.74","23.132","24.372","19.007","14.429","124.944","73.7726","75.2738","76.4384","75.8192","75.65","76.0298"
"09/13/2022 07:17:11","On","23.255","20.725","23.11","24.347","18.992","14.446","124.875","73.859","75.3656","76.4852","75.8192","75.9164","76.0298"
"09/13/2022 06:48:54","On","23.278","20.73","23.119","24.352","18.977","14.436","124.892","73.895","75.3278","76.4492","75.8192","75.641","76.1612"
"09/13/2022 06:20:35","On","23.292","20.74","23.123","24.332","18.977","14.419","124.883","73.9796","75.3656","76.4492","75.7814","75.9362","76.0658"
"09/13/2022 05:50:59","On","23.329","20.735","23.119","24.322","18.953","14.425","124.883","74.1218","75.4106","76.4492","75.8678","75.974","76.0658"
"09/13/2022 05:24:15","On","23.32","20.715","23.101","24.312","18.943","14.408","124.799","73.9436","75.722","76.7822","76.01","75.8984","75.992"
"09/13/2022 04:55:58","On","23.315","20.72","23.088","24.261","18.933","14.412","124.729","74.3378","75.695","76.7822","76.0586","75.8984","75.9182"
"09/13/2022 04:27:40","On","23.381","20.73","23.088","24.236","18.918","14.408","124.761","74.3108","75.731","76.829","76.163","75.9362","75.992"
"09/13/2022 03:57:25","On","23.39","20.725","23.088","24.226","18.909","14.395","124.733","74.4314","76.0064","76.829","76.2008","75.9362","76.0388"
"09/13/2022 03:31:15","On","23.433","20.71","23.074","24.191","18.899","14.405","124.712","74.687","76.0982","76.8776","76.2008","75.947","76.1126"
"09/13/2022 03:02:56","On","23.433","20.715","23.061","24.161","18.894","14.405","124.669","74.651","76.0982","77.0198","76.2008","75.9362","76.0766"
"09/13/2022 02:34:38","On","23.447","20.725","23.043","24.126","18.894","14.405","124.64","74.8958","76.19","77.2106","76.2008","75.8984","76.1126"
"09/13/2022 02:06:20","On","23.484","20.696","23.029","24.081","18.874","14.412","124.576","75.065","76.3736","77.2106","76.2008","75.947","75.992"
"09/13/2022 01:38:02","On","23.512","20.7","23.025","24.031","18.86","14.395","124.523","75.0272","76.4294","77.2106","76.2476","75.9092","76.0388"
"09/13/2022 01:09:44","On","23.512","20.686","23.016","23.971","18.84","14.395","124.42","75.2558","76.658","77.306","76.343","75.8984","75.929"
"09/13/2022 00:41:25","On","23.555","20.676","22.967","23.877","18.835","14.405","124.315","75.2936","76.8308","77.4482","76.487","75.9362","76.0298"
"09/13/2022 00:13:07","On","23.592","20.691","22.94","23.792","18.821","14.384","124.22","75.2936","76.7948","77.5922","76.4384","75.974","75.992"
"09/12/2022 23:44:48","On","23.611","20.647","22.927","23.703","18.826","14.378","124.092","75.6518","77.117","77.5922","76.4492","75.8984","76.0658"
"09/12/2022 23:16:30","On","23.658","20.666","22.904","23.604","18.835","14.378","124.045","75.7562","77.198","77.5922","76.46","75.974","76.0658"
"09/12/2022 22:46:55","On","23.696","20.656","22.864","23.52","18.821","14.381","123.938","76.0496","77.2898","77.5922","76.487","76.0118","76.0298"
"09/12/2022 22:20:14","On","23.725","20.627","22.824","23.417","18.831","14.371","123.795","76.4258","77.5184","77.783","76.496","75.9362","76.019"
"09/12/2022 21:51:55","On","23.786","20.632","22.757","23.334","18.831","14.364","123.704","76.7678","77.4932","77.972","76.4114","75.974","75.956"
"09/12/2022 21:23:37","On","23.824","20.612","22.695","23.26","18.826","14.357","123.574","76.8884","77.8856","77.8784","76.487","75.8984","75.983"
"09/12/2022 20:55:18","On","23.876","20.593","22.611","23.221","18.816","14.354","123.471","77.144","77.8964","77.972","76.3538","75.8138","76.019"
"09/12/2022 20:25:04","On","23.919","20.568","22.518","23.172","18.831","14.364","123.372","77.522","77.8244","77.8784","76.2116","75.7364","75.8048"
"09/12/2022 19:58:51","On","23.99","20.544","22.39","23.153","18.87","14.367","123.314","77.8064","77.9324","77.972","76.2008","75.8318","75.7472"
"09/12/2022 19:30:30","On","24.109","20.466","22.241","23.133","18.874","14.371","123.194","77.9468","77.9774","77.972","76.2008","75.5924","75.7472"
"09/12/2022 19:02:08","On","24.234","20.388","22.07","23.138","18.894","14.354","123.078","77.9468","78.2528","78.0098","76.163","75.5924","75.6266"
"09/12/2022 18:33:48","On","24.416","20.199","21.953","23.153","18.879","14.354","122.954","78.278","78.2168","77.7344","76.2008","75.5078","75.6536"
"09/12/2022 18:04:47","On","24.647","20.015","21.922","23.177","18.899","14.357","123.017","78.278","78.2978","77.5922","76.01","75.6302","75.6158"
"09/12/2022 17:42:06","On","24.977","19.838","21.905","23.216","18.909","14.35","123.195","78.7496","78.2978","77.63","75.9632","75.5456","75.6842"
"09/12/2022 17:06:08","On","20.879","19.733","21.896","23.236","18.938","14.347","119.029","79.1276","78.2978","77.5922","75.7814","75.5078","75.6914"
"09/12/2022 16:39:51","On","20.87","19.756","21.931","23.275","18.972","14.337","119.141","79.4102","77.9414","77.2574","75.8192","75.5456","75.6158"
"09/12/2022 16:11:23","On","20.905","19.799","21.953","23.344","18.967","14.344","119.312","79.4102","77.8964","77.2106","75.677","75.173","75.6536"
"09/12/2022 15:42:56","On","21.05","19.843","22.027","23.407","18.982","14.357","119.666","79.4102","77.8856","76.973","75.4394","75.2108","75.6536"
"09/12/2022 15:14:29","On","21.094","19.886","22.092","23.461","18.992","14.347","119.872","79.3634","77.5652","76.829","75.4394","75.2486","75.6914"
"09/12/2022 14:46:03","On","21.205","19.929","22.131","23.501","19.016","14.354","120.136","79.0808","77.3924","76.7336","75.4394","75.2108","75.6158"
"09/12/2022 14:17:35","On","21.271","19.967","22.201","23.545","19.016","14.354","120.354","79.034","77.198","76.496","75.4394","75.2108","75.6914"
"09/12/2022 13:49:09","On","21.413","20.039","22.258","23.599","19.031","14.361","120.701","78.5606","76.7858","76.4852","75.3908","75.2486","75.6536"
"09/12/2022 13:20:43","On","21.515","20.097","22.324","23.639","19.051","14.367","120.993","78.2096","76.4294","76.163","75.2486","75.2108","75.6914"
"09/12/2022 12:52:16","On","21.681","20.174","22.381","23.693","19.051","14.367","121.347","77.5958","76.0982","76.1144","75.3908","75.2486","75.6914"
"09/12/2022 12:21:53","On","21.833","20.247","22.443","23.758","19.07","14.374","121.725","76.8506","75.7778","76.1432","75.2486","75.2486","75.6536"
"09/12/2022 11:55:36","On","21.933","20.266","22.492","23.812","19.085","14.371","121.959","76.4744","75.6392","75.9236","75.1532","75.2486","75.7382"
"09/12/2022 11:27:10","On","22.023","20.329","22.54","23.852","19.1","14.378","122.222","75.965","75.3656","75.9236","75.2","75.2486","75.6536"
"09/12/2022 10:58:45","On","22.186","20.378","22.606","23.857","19.124","14.367","122.518","75.3674","75.227","75.7814","75.2","75.1946","75.6734"
"09/12/2022 10:30:22","On","22.259","20.397","22.624","23.877","19.115","14.361","122.633","75.0272","74.9984","75.7238","75.344","75.2594","75.7472"
"09/12/2022 10:01:59","On","22.277","20.397","22.642","23.887","19.115","14.347","122.665","74.7248","74.9516","75.7346","75.4394","75.3926","75.7112"
"09/12/2022 09:33:38","On","22.309","20.407","22.629","23.907","19.119","14.35","122.721","74.273","74.9984","75.686","75.4394","75.3548","75.7382"
"09/12/2022 09:05:18","On","22.341","20.432","22.633","23.917","19.095","14.32","122.738","74.0174","74.8148","75.7814","75.4016","75.4502","75.8408"
"09/12/2022 08:36:56","On","22.336","20.436","22.629","23.932","19.095","14.303","122.731","73.9328","74.8148","76.019","75.4394","75.6302","75.983"
"09/12/2022 08:06:41","On","22.364","20.407","22.646","23.946","19.124","14.306","122.793","73.5548","74.9066","76.0568","75.4394","75.5924","75.9362"
"09/12/2022 07:40:30","On","22.382","20.412","22.646","23.961","19.1","14.296","122.797","73.6304","74.9516","76.0676","75.4394","75.5834","75.9362"
"09/12/2022 07:12:12","On","22.364","20.417","22.66","23.976","19.119","14.272","122.808","73.6304","74.9984","76.0676","75.4106","75.6302","75.9452"
"09/12/2022 06:43:54","On","22.377","20.432","22.664","23.991","19.124","14.272","122.86","73.5548","74.9984","76.2008","75.4394","75.5546","75.9254"
"09/12/2022 06:13:40","On","22.4","20.407","22.664","23.971","19.115","14.238","122.795","73.6304","75.227","76.163","75.5348","75.6302","75.9722"
"09/12/2022 05:47:29","On","22.377","20.407","22.66","23.986","19.124","14.228","122.782","73.9238","75.3656","76.4384","75.677","75.6302","75.794"
"09/12/2022 05:19:11","On","22.405","20.417","22.655","24.006","19.139","14.211","122.833","73.9706","75.3656","76.4492","75.677","75.6302","76.0658"
"09/12/2022 04:50:53","On","22.377","20.412","22.668","23.996","19.134","14.201","122.788","74.2262","75.5024","76.4852","75.7724","75.5924","76.0658"
"09/12/2022 04:22:35","On","22.396","20.388","22.677","24.016","19.144","14.194","122.815","74.3108","75.731","76.4852","75.8192","75.6878","76.0298"
"09/12/2022 03:54:17","On","22.391","20.397","22.686","24.031","19.154","14.181","122.84","74.3018","75.767","76.4492","75.7724","75.641","75.983"
"09/12/2022 03:26:00","On","22.405","20.412","22.677","24.036","19.159","14.16","122.849","74.5754","75.731","76.496","75.8192","75.6302","76.0298"
"09/12/2022 02:56:24","On","22.423","20.422","22.682","24.051","19.164","14.15","122.892","74.651","75.7778","76.676","75.8192","75.6032","76.0658"
"09/12/2022 02:29:43","On","22.428","20.407","22.673","24.061","19.139","14.137","122.845","74.7554","75.8228","76.7822","75.8192","75.5924","76.019"
"09/12/2022 02:01:25","On","22.432","20.412","22.686","24.066","19.159","14.127","122.882","74.7644","76.0064","76.829","75.8192","75.7256","75.9452"
"09/12/2022 01:31:09","On","22.418","20.397","22.695","24.046","19.139","14.1","122.795","74.8796","76.0982","76.8668","75.8678","75.7832","75.992"
"09/12/2022 01:04:58","On","22.446","20.407","22.708","24.071","19.159","14.086","122.877","74.9912","76.0982","76.829","75.9632","75.6698","76.019"
"09/12/2022 00:36:40","On","22.441","20.402","22.717","24.071","19.164","14.069","122.864","75.065","76.2908","76.8776","75.9632","75.794","76.0298"
"09/12/2022 00:08:22","On","22.473","20.383","22.713","24.076","19.188","14.063","122.896","75.1118","76.3736","77.0198","76.1054","75.7076","75.9092"
"09/11/2022 23:40:03","On","22.446","20.393","22.7","24.086","19.184","14.036","122.845","75.2558","76.4654","77.1998","76.1252","75.6878","76.0658"
"09/11/2022 23:11:46","On","22.473","20.407","22.704","24.091","19.184","14.026","122.885","75.2936","76.5662","77.1638","76.0586","75.6986","75.9254"
"09/11/2022 22:43:27","On","22.46","20.368","22.717","24.106","19.188","14.009","122.848","75.6716","76.8308","77.2106","76.01","75.7364","75.9362"
"09/11/2022 22:15:09","On","22.455","20.383","22.717","24.121","19.193","13.995","122.864","75.9542","76.8308","77.2484","76.1054","75.5168","76.019"
"09/11/2022 21:46:50","On","22.473","20.359","22.726","24.121","19.198","13.982","122.859","76.0118","77.0612","77.2106","76.01","75.5546","75.8318"
"09/11/2022 21:18:31","On","22.496","20.354","22.726","24.146","19.208","13.958","122.888","76.154","77.198","77.2484","75.8678","75.5546","75.794"
"09/11/2022 20:50:10","On","22.505","20.368","22.726","24.146","19.203","13.958","122.906","76.3898","77.126","77.2106","75.83","75.5546","75.7202"
"09/11/2022 20:19:54","On","22.464","20.363","22.722","24.141","19.203","13.928","122.821","76.7678","77.198","77.2484","75.8192","75.6302","75.785"
"09/11/2022 19:53:42","On","22.464","20.363","22.722","24.156","19.218","13.928","122.851","77.1818","77.2448","77.2484","75.8192","75.6302","75.6158"
"09/11/2022 19:25:21","On","22.464","20.363","22.726","24.156","19.213","13.908","122.83","77.522","77.198","77.1638","75.7814","75.5168","75.785"
"09/11/2022 18:56:58","On","22.482","20.368","22.726","24.161","19.218","13.885","122.84","77.522","77.198","77.0198","75.7724","75.4124","75.7382"
"09/11/2022 18:28:33","On","22.514","20.363","22.753","24.176","19.238","13.868","122.912","77.522","77.198","76.8776","75.5924","75.4502","75.6914"
"09/11/2022 18:00:07","On","22.542","20.393","22.757","24.176","19.248","13.851","122.967","77.5598","76.9784","76.8668","75.497","75.326","75.6158"
"09/11/2022 17:29:44","On","22.625","20.397","22.748","24.211","19.253","13.828","123.062","77.144","76.8416","76.829","75.6302","75.317","75.6914"
"09/11/2022 17:03:28","On","22.68","20.388","22.753","24.231","19.258","13.808","123.118","77.144","76.8308","76.8668","75.4394","75.4592","75.7382"
"09/11/2022 16:35:04","On","22.744","20.388","22.744","24.231","19.287","13.791","123.185","77.135","76.8308","76.7822","75.4394","75.2216","75.6914"
"09/11/2022 16:06:41","On","22.841","20.388","22.748","24.251","19.292","13.772","123.292","76.7678","76.694","76.7822","75.4394","75.2216","75.6536"
"09/11/2022 15:38:19","On","22.887","20.368","22.757","24.251","19.287","13.742","123.292","76.7678","76.694","76.6292","75.4394","75.173","75.6914"
"09/11/2022 15:09:58","On","22.758","20.378","22.788","24.266","19.292","13.735","123.217","76.8038","76.4654","76.4852","75.4394","75.2108","75.6914"
"09/11/2022 14:41:37","On","22.25","20.359","22.793","24.287","19.297","13.712","122.698","76.8038","76.4654","76.4492","75.4394","75.137","75.6536"
"09/11/2022 14:13:15","On","22.222","20.359","22.797","24.302","19.312","13.689","122.681","76.7678","76.4654","76.3538","75.4394","75.146","75.6536"
"09/11/2022 13:44:53","On","22.218","20.359","22.837","24.357","19.302","13.665","122.738","76.9082","76.3736","76.19","75.3062","75.2486","75.6914"
"09/11/2022 13:14:32","On","22.236","20.393","22.855","24.377","19.327","13.646","122.834","76.8614","76.0982","76.0676","75.1532","75.173","75.6158"
"09/11/2022 12:48:15","On","22.231","20.417","22.851","24.377","19.322","13.629","122.827","76.8506","75.7778","76.0568","75.2486","75.2486","75.794"
"09/11/2022 12:17:53","On","22.227","20.417","22.882","24.387","19.337","13.613","122.863","76.8416","75.6392","75.8768","75.2","75.173","75.7004"
"09/11/2022 11:51:51","On","22.377","20.475","22.94","24.453","19.337","13.603","123.185","76.0856","75.3656","75.8084","75.2","75.2486","75.794"
"09/11/2022 11:23:26","On","22.492","20.519","22.976","24.463","19.352","13.583","123.385","75.3782","75.0902","75.686","75.1064","75.2108","75.8408"
"09/11/2022 10:55:01","On","22.583","20.544","23.011","24.488","19.347","13.557","123.53","74.9912","74.9984","75.7238","75.1532","75.2306","75.9362"
"09/11/2022 10:26:38","On","22.625","20.554","23.011","24.483","19.337","13.533","123.543","74.5754","74.8598","75.7238","75.1064","75.4592","75.9722"
"09/11/2022 09:58:16","On","22.661","20.573","23.025","24.488","19.352","13.514","123.613","74.1992","74.8598","75.7238","75.3908","75.3098","75.983"
"09/11/2022 09:29:57","On","22.675","20.583","23.043","24.508","19.332","13.504","123.645","74.1506","74.6312","75.7238","75.344","75.4322","76.0298"
"09/11/2022 08:59:41","On","22.712","20.588","23.052","24.508","19.327","13.481","123.668","73.9706","74.678","75.686","75.4394","75.5924","75.992"
"09/11/2022 08:33:26","On","22.717","20.583","23.065","24.523","19.337","13.458","123.683","73.5476","74.6312","75.686","75.4394","75.5924","75.9452"
"09/11/2022 08:05:07","On","22.721","20.593","23.061","24.548","19.342","13.442","123.707","73.6304","74.6312","75.7238","75.4394","75.5924","75.8822"
"09/11/2022 07:36:49","On","22.721","20.602","23.079","24.559","19.366","13.422","123.749","73.5458","74.6312","75.866","75.4394","75.4052","76.0658"
"09/11/2022 07:08:30","On","22.753","20.602","23.079","24.569","19.352","13.402","123.757","73.3478","74.678","75.8768","75.4862","75.5924","76.0298"
"09/11/2022 06:38:15","On","22.749","20.588","23.074","24.579","19.376","13.389","123.755","73.5188","74.8148","76.1054","75.4394","75.5168","76.0658"
"09/11/2022 06:12:05","On","22.749","20.568","23.079","24.589","19.352","13.366","123.703","73.5926","75.0254","76.1054","75.4016","75.4898","76.1126"
"09/11/2022 05:43:47","On","22.763","20.578","23.096","24.574","19.366","13.357","123.734","73.6682","74.9894","76.1054","75.6302","75.821","76.1702"
"09/11/2022 05:15:27","On","22.786","20.598","23.11","24.594","19.342","13.334","123.764","73.5188","74.9984","76.0676","75.7724","75.641","76.1126"
"09/11/2022 04:47:09","On","22.795","20.598","23.114","24.584","19.357","13.317","123.765","73.3568","74.9984","76.2278","75.7724","75.9272","76.0298"
"09/11/2022 04:17:33","On","22.8","20.598","23.096","24.604","19.352","13.298","123.748","73.5926","75.0434","76.4492","75.7814","75.8984","76.0388"
"09/11/2022 03:50:50","On","22.818","20.578","23.114","24.609","19.342","13.282","123.743","73.481","75.3656","76.4492","75.7814","75.8228","76.1612"
"09/11/2022 03:22:32","On","22.813","20.593","23.128","24.624","19.342","13.265","123.765","73.9238","75.4106","76.496","75.8192","75.7868","76.0874"
"09/11/2022 02:54:13","On","22.818","20.563","23.137","24.634","19.357","13.243","123.752","74.0084","75.731","76.4492","75.83","75.8984","76.3484"
"09/11/2022 02:23:59","On","22.818","20.568","23.119","24.65","19.352","13.226","123.733","74.2352","75.731","76.5428","75.8876","75.8606","76.3322"
"09/11/2022 01:57:48","On","22.85","20.583","23.128","24.65","19.352","13.217","123.78","74.4512","75.731","76.7822","76.01","75.8984","76.1126"
"09/11/2022 01:29:30","On","22.841","20.568","23.137","24.645","19.352","13.204","123.747","74.5394","75.8696","76.829","76.1054","75.8984","76.2746"
"09/11/2022 01:01:10","On","22.874","20.558","23.15","24.67","19.361","13.178","123.791","74.642","76.0154","76.829","76.163","76.0118","76.3016"
"09/11/2022 00:32:52","On","22.86","20.568","23.164","24.66","19.352","13.171","123.775","74.9156","76.0532","76.829","76.1162","76.0118","76.181"
"09/11/2022 00:04:33","On","22.874","20.568","23.177","24.675","19.366","13.152","123.812","75.065","76.0982","76.829","76.163","76.0118","76.217"
"09/10/2022 23:36:14","On","22.892","20.578","23.186","24.67","19.352","13.158","123.836","74.9534","76.0982","76.829","76.163","75.8228","76.1702"
"09/10/2022 23:06:00","On","22.887","20.568","23.195","24.685","19.347","13.129","123.811","75.047","76.235","76.9154","76.163","75.8606","76.3106"
"09/10/2022 22:39:49","On","22.901","20.554","23.195","24.7","19.337","13.12","123.807","75.2468","76.4654","76.973","76.2008","75.8228","76.2746"
"09/10/2022 22:11:30","On","22.892","20.558","23.186","24.705","19.352","13.11","123.803","75.2936","76.4294","77.0684","76.163","75.8228","76.1612"
"09/10/2022 21:43:11","On","22.92","20.568","23.191","24.721","19.327","13.11","123.837","75.3044","76.4654","77.2106","76.163","75.9362","76.3484"
"09/10/2022 21:14:53","On","22.906","20.568","23.2","24.711","19.327","13.094","123.806","75.7094","76.5572","77.0198","76.0514","75.9362","76.2368"
"09/10/2022 20:46:34","On","22.929","20.554","23.209","24.716","19.322","13.074","123.804","75.7832","76.586","77.2484","76.2008","75.8606","76.2638"
"09/10/2022 20:18:16","On","22.915","20.558","23.209","24.716","19.317","13.058","123.773","76.0856","76.649","77.2484","76.2008","75.8228","76.3106"
"09/10/2022 19:48:00","On","22.952","20.554","23.209","24.721","19.312","13.062","123.81","76.0496","76.7858","77.1638","76.2008","75.8984","76.3016"
