"Time","Power","sm1","sm2","sm3","sm4","sm5","sm6","sm sum","temp1","temp2","temp3","temp4","temp5","temp6"
"08/18/2022 11:24:30","On","19.629","20.516","15.893","18.13","17.034","11.911","103.113","74.2442","75.0272","75.866","77.1152","77.2664","77.2358"
"08/18/2022 10:13:03","On","19.629","20.516","15.893","18.13","17.034","11.911","103.113","74.2442","75.0272","75.866","77.1152","77.2664","77.2358"
"08/18/2022 09:44:31","On","19.696","20.374","15.502","17.481","13.133","11.859","98.045","73.769","75.0272","76.0118","77.3456","77.2664","77.2826"
"08/18/2022 09:16:01","On","19.704","20.265","15.369","16.892","12.707","11.851","96.788","73.6268","75.0272","76.118","77.441","77.2664","77.3294"
"08/18/2022 08:47:10","On","19.9","20.445","15.39","14.675","12.65","11.841","94.901","73.6268","75.0272","76.0514","77.441","77.2664","77.2088"
"08/18/2022 08:18:36","On","20.581","20.728","14.783","11.181","12.636","11.821","91.73","73.2452","75.407","76.5032","77.6678","77.2664","77.4806"
"08/18/2022 07:50:02","On","21.418","20.77","10.111","10.817","12.626","11.824","87.566","73.2452","75.7508","76.7768","77.7668","77.351","77.387"
"08/18/2022 07:21:29","On","22.837","10.245","8.304","10.799","12.608","11.824","76.617","74.0066","76.1306","76.7768","77.8118","77.504","77.549"
"08/18/2022 06:52:56","On","10.786","8.502","8.27","10.797","12.608","11.83","62.793","75.146","76.5464","76.8992","77.9","77.5994","77.5652"
"08/18/2022 06:24:23","On","6.823","8.437","8.244","10.802","12.618","11.785","58.709","75.8606","76.5464","76.9694","77.6786","77.6462","77.6966"
"08/18/2022 05:55:49","On","6.808","8.432","8.253","10.805","12.618","11.806","58.722","75.7166","76.6148","77.1134","77.855","77.6462","77.6966"
"08/18/2022 05:27:18","On","6.811","8.412","8.256","10.799","12.622","11.794","58.694","75.7652","76.784","77.162","78.179","77.6462","77.7704"
"08/18/2022 04:58:47","On","6.802","8.407","8.258","10.794","12.629","11.8","58.69","75.7364","76.9262","77.1998","78.2258","77.6948","77.6228"
"08/18/2022 04:30:14","On","6.798","8.407","8.263","10.799","12.629","11.806","58.702","75.8696","76.9262","77.2862","78.1808","77.6462","77.576"
"08/18/2022 04:01:41","On","6.794","8.407","8.263","10.808","12.643","11.803","58.718","75.8696","77.0684","77.576","78.1808","77.6948","77.585"
"08/18/2022 03:33:08","On","6.794","8.387","8.261","10.808","12.65","11.818","58.718","75.8696","77.27","77.549","78.3158","77.6948","77.5112"
"08/18/2022 03:04:36","On","6.789","8.387","8.265","10.802","12.65","11.818","58.711","75.8318","77.27","77.549","78.3644","77.7416","77.6228"
"08/18/2022 02:36:02","On","6.785","8.37","8.268","10.799","12.64","11.824","58.686","76.2116","77.5076","77.693","78.4562","77.7416","77.6228"
"08/18/2022 02:07:28","On","6.781","8.368","8.261","10.802","12.633","11.83","58.675","76.298","77.6858","77.9342","78.5012","77.9324","77.549"
"08/18/2022 01:38:55","On","6.758","8.373","8.268","10.802","12.65","11.839","58.69","76.5446","77.6858","77.9342","78.5966","77.837","77.5112"
"08/18/2022 01:10:22","On","6.766","8.353","8.27","10.811","12.647","11.83","58.677","76.5176","77.9072","78.0206","78.6398","77.8856","77.5112"
"08/18/2022 00:41:50","On","6.756","8.353","8.268","10.819","12.661","11.839","58.696","76.8974","78.0764","78.224","78.5966","77.981","77.5112"
"08/18/2022 00:13:19","On","6.751","8.326","8.273","10.817","12.668","11.836","58.671","77.306","78.3356","78.3212","78.6398","77.981","77.6588"
"08/17/2022 23:44:45","On","6.745","8.338","8.278","10.842","12.672","11.836","58.711","77.3168","78.4454","78.3212","78.5444","77.981","77.6966"
"08/17/2022 23:16:14","On","6.728","8.318","8.29","10.834","12.675","11.848","58.693","77.7704","78.7514","78.395","78.5516","78.0278","77.585"
"08/17/2022 22:47:40","On","6.718","8.316","8.297","10.834","12.686","11.851","58.702","78.0026","78.836","78.4652","78.5966","77.9324","77.585"
"08/17/2022 22:19:10","On","6.709","8.299","8.292","10.831","12.69","11.851","58.672","78.3086","79.0214","78.368","78.6866","77.981","77.585"
"08/17/2022 21:50:38","On","6.695","8.299","8.29","10.837","12.7","11.853","58.674","78.6884","78.9854","78.7064","78.6758","77.8856","77.5112"
"08/17/2022 21:22:06","On","6.684","8.296","8.297","10.84","12.697","11.859","58.673","78.926","79.0592","78.6578","78.5984","77.7902","77.585"
"08/17/2022 20:53:35","On","6.672","8.272","8.304","10.842","12.722","11.862","58.674","79.2122","79.3544","78.7064","78.5966","77.6948","77.6966"
"08/17/2022 20:25:03","On","6.663","8.277","8.314","10.842","12.733","11.874","58.703","79.4138","79.475","78.6092","78.5516","77.6462","77.6588"
"08/17/2022 19:56:32","On","6.649","8.281","8.329","10.848","12.736","11.874","58.717","79.7936","79.475","78.7064","78.5444","77.6462","77.5922"
"08/17/2022 19:28:03","On","6.632","8.284","8.343","10.845","12.74","11.868","58.712","80.0312","79.439","78.3734","78.5498","77.6462","77.4806"
"08/17/2022 18:59:34","On","6.626","8.277","8.338","10.86","12.747","11.896","58.744","80.1752","79.439","78.4166","78.548","77.6462","77.4338"
"08/17/2022 18:31:06","On","6.626","8.291","8.355","10.88","12.754","11.908","58.814","80.1752","79.3652","78.3212","78.3626","77.6462","77.4716"
"08/17/2022 18:02:39","On","6.628","8.304","8.368","10.891","12.754","11.896","58.841","80.2112","79.3436","78.3212","78.2258","77.6462","77.3294"
"08/17/2022 17:34:13","On","6.64","8.348","8.38","10.903","12.779","11.914","58.964","80.1752","79.043","78.3212","78.269","77.504","77.2556"
"08/17/2022 17:05:46","On","6.665","8.375","8.392","10.929","12.768","11.929","59.058","80.0312","79.1312","78.2618","78.269","77.504","77.1728"
"08/17/2022 16:37:18","On","6.68","8.395","8.426","10.934","12.786","11.944","59.165","79.889","78.9476","78.116","78.269","77.3618","77.4716"
"08/17/2022 16:08:50","On","6.693","8.412","8.439","10.955","12.797","11.944","59.24","79.8422","79.0592","77.9342","78.224","77.4086","77.2826"
"08/17/2022 15:40:24","On","6.676","8.42","8.441","10.955","12.808","11.959","59.259","80.249","79.0484","77.9342","77.9036","77.2664","77.378"
"08/17/2022 15:11:57","On","6.68","8.459","8.461","10.992","12.829","11.962","59.383","80.1752","78.9206","77.9342","78.0386","77.4086","77.3402"
"08/17/2022 14:43:31","On","6.674","8.489","8.473","11.001","12.836","11.971","59.444","80.1752","78.8252","77.6246","77.945","77.3132","77.2772"
"08/17/2022 14:15:07","On","6.699","8.554","8.498","11.018","12.844","11.95","59.563","79.8314","78.4202","77.6246","77.945","77.4572","77.4338"
"08/17/2022 13:46:40","On","6.768","8.617","8.522","11.042","12.854","11.962","59.765","79.4138","78.2402","77.5382","77.8118","77.4086","77.387"
"08/17/2022 13:18:17","On","6.864","8.725","8.554","11.065","12.844","11.977","60.029","79.106","78.0296","77.3546","77.8118","77.3132","77.4914"
"08/17/2022 12:49:50","On","7.003","8.829","8.579","11.094","12.851","11.971","60.327","78.6524","77.7182","77.1998","77.8118","77.4086","77.5382"
"08/17/2022 12:21:24","On","7.111","8.929","8.596","11.114","12.862","11.992","60.604","78.4202","77.6498","77.1998","77.9","77.5994","77.612"
"08/17/2022 11:52:56","On","7.194","9.001","8.609","11.132","12.862","11.998","60.796","77.891","77.3546","77.2754","77.855","77.5994","77.4752"
"08/17/2022 11:24:29","On","7.304","9.076","8.629","11.158","12.869","12.007","61.043","77.585","77.306","77.189","77.8478","77.6462","77.5112"
"08/17/2022 10:56:01","On","7.388","9.136","8.636","11.184","12.872","12.007","61.223","77.2412","77.117","77.189","77.8118","77.6462","77.6588"
"08/17/2022 10:27:33","On","7.475","9.188","8.654","11.193","12.883","12.016","61.409","76.8236","76.8524","77.3132","78.0386","77.6462","77.549"
"08/17/2022 10:27:14","On","7.538","9.159","8.661","11.211","12.898","12.025","61.492","76.2872","76.8902","77.2376","78.1304","77.6462","77.711"
"08/17/2022 06:10:17","On","7.538","9.159","8.661","11.211","12.898","12.025","61.492","76.2872","76.8902","77.2376","78.1304","77.6462","77.711"
"08/17/2022 05:41:43","On","7.486","9.151","8.681","11.216","12.923","12.055","61.512","76.2692","77.6858","77.9828","78.5516","78.0278","77.6534"
"08/17/2022 05:13:12","On","7.47","9.141","8.681","11.216","12.93","12.058","61.496","76.5554","77.8766","78.0782","78.5984","78.0278","77.7002"
"08/17/2022 04:44:38","On","7.45","9.128","8.681","11.237","12.937","12.061","61.494","76.766","78.0296","78.116","78.6902","78.0278","77.738"
"08/17/2022 04:16:07","On","7.446","9.128","8.679","11.214","12.941","12.052","61.46","77.0486","78.0764","78.3212","78.9638","78.0278","77.8946"
"08/17/2022 03:47:35","On","7.428","9.104","8.689","11.214","12.941","12.064","61.44","77.306","78.2978","78.3212","78.9206","78.0278","77.8946"
"08/17/2022 03:19:03","On","7.428","9.11","8.694","11.219","12.948","12.049","61.448","77.1764","78.4094","78.368","78.9638","78.0278","77.8838"
"08/17/2022 02:50:31","On","7.41","9.091","8.703","11.225","12.955","12.086","61.47","77.5364","78.7406","78.5624","78.9656","78.0764","77.8676"
"08/17/2022 02:21:58","On","7.41","9.091","8.691","11.231","12.97","12.092","61.485","77.738","78.7892","78.6578","79.0106","78.1232","77.5958"
"08/17/2022 01:53:26","On","7.383","9.081","8.701","11.237","12.966","12.089","61.457","77.927","78.9674","78.7064","78.9656","78.0278","77.7272"
"08/17/2022 01:24:54","On","7.379","9.065","8.703","11.231","12.955","12.086","61.419","78.2402","79.0952","78.899","79.0106","78.1232","77.7272"
"08/17/2022 00:56:21","On","7.368","9.065","8.703","11.237","12.977","12.101","61.451","78.3824","79.0592","78.9962","79.061","78.1718","77.5958"
"08/17/2022 00:27:48","On","7.343","9.055","8.703","11.237","12.988","12.107","61.433","78.6794","79.4642","79.0934","79.0556","78.0278","77.549"
"08/16/2022 23:59:16","On","7.346","9.04","8.713","11.243","12.995","12.101","61.438","78.6524","79.5236","79.0934","79.1042","78.0764","77.6804"
"08/16/2022 23:30:46","On","7.31","9.04","8.721","11.243","12.995","12.107","61.416","79.07","79.5452","79.0934","79.0592","78.0278","77.585"
"08/16/2022 23:02:17","On","7.299","9.024","8.726","11.26","13.002","12.116","61.427","79.3652","79.8188","79.0934","79.0556","78.0278","77.549"
"08/16/2022 22:33:46","On","7.297","9.032","8.736","11.269","13.006","12.113","61.453","79.583","79.7828","79.286","79.0124","78.0278","77.585"
"08/16/2022 22:05:17","On","7.271","9.009","8.741","11.266","13.01","12.11","61.407","79.8422","80.114","79.1888","78.9656","77.981","77.585"
"08/16/2022 21:36:46","On","7.249","9.006","8.749","11.263","13.028","12.119","61.414","80.2112","80.1248","79.1888","78.9656","78.0278","77.5184"
"08/16/2022 21:08:15","On","7.227","8.991","8.739","11.266","13.024","12.125","61.372","80.555","80.3624","79.2374","79.0106","77.7902","77.5292"
"08/16/2022 20:39:44","On","7.205","8.983","8.761","11.269","13.039","12.153","61.41","80.9366","80.5424","79.286","78.9638","77.7416","77.2196"
"08/16/2022 20:11:14","On","7.187","8.983","8.779","11.269","13.06","12.159","61.437","81.2696","80.4686","79.1888","78.7802","77.6948","77.1728"
"08/16/2022 19:42:46","On","7.165","8.983","8.784","11.296","13.064","12.162","61.454","81.3164","80.5064","79.0934","78.6866","77.6102","77.2466"
"08/16/2022 19:14:17","On","7.137","8.988","8.791","11.299","13.064","12.171","61.45","81.6962","80.4686","79.0934","78.6416","77.6462","77.3564"
"08/16/2022 18:45:48","On","7.13","8.996","8.796","11.299","13.075","12.177","61.473","81.6962","80.4686","79.0934","78.5966","77.6462","77.1728"
"08/16/2022 18:17:22","On","7.111","9.003","8.816","11.305","13.089","12.174","61.498","82.0778","80.4686","78.8414","78.4112","77.4086","77.2268"
"08/16/2022 17:48:56","On","7.113","9.042","8.837","11.337","13.115","12.189","61.633","82.0778","80.4578","78.7064","78.3644","77.3132","77.2088"
"08/16/2022 17:20:28","On","7.152","9.123","8.849","11.361","13.122","12.189","61.796","82.0778","80.3192","78.7064","78.269","77.2664","77.2736"
"08/16/2022 16:52:00","On","7.205","9.193","8.89","11.375","13.129","12.198","61.99","82.0778","80.0528","78.3212","78.269","77.2664","77.1782"
"08/16/2022 16:23:34","On","7.288","9.295","8.905","11.396","13.137","12.223","62.244","82.0778","79.745","78.3212","78.0872","77.2664","77.2052"
"08/16/2022 15:55:06","On","7.397","9.395","8.933","11.446","13.14","12.235","62.546","81.7448","79.8188","78.116","77.855","77.2664","77.189"
"08/16/2022 15:26:39","On","7.499","9.512","8.971","11.47","13.155","12.244","62.851","81.6962","79.475","77.9342","77.855","77.171","77.0648"
"08/16/2022 14:58:12","On","7.619","9.622","8.991","11.491","13.169","12.253","63.145","81.3272","79.106","77.8172","77.9","77.2664","77.027"
"08/16/2022 14:29:44","On","7.767","9.729","9.029","11.521","13.184","12.262","63.492","80.9834","78.9746","77.6246","77.891","77.2664","76.9748"
"08/16/2022 14:01:19","On","7.944","9.865","9.045","11.541","13.18","12.281","63.856","80.555","78.7154","77.5868","77.72","77.1224","77.0216"
"08/16/2022 13:32:55","On","8.131","9.996","9.07","11.589","13.213","12.278","64.277","80.1752","78.4454","77.603","77.846","77.0756","77.0684"
"08/16/2022 13:04:29","On","8.323","10.084","9.109","11.613","13.21","12.302","64.641","79.6514","78.4094","77.3924","77.7182","77.027","77.1314"
"08/16/2022 12:36:02","On","8.492","10.192","9.122","11.631","13.224","12.308","64.969","79.2968","77.9558","77.162","77.7164","77.027","76.964"
"08/16/2022 12:07:34","On","8.61","10.281","9.137","11.649","13.239","12.308","65.224","78.8324","77.945","77.351","77.6228","76.8848","76.9568"
"08/16/2022 11:39:09","On","8.725","10.343","9.147","11.667","13.235","12.318","65.435","78.6038","77.612","77.18","77.5706","77.0756","76.991"
"08/16/2022 11:10:43","On","8.849","10.388","9.16","11.694","13.232","12.305","65.628","78.071","77.6858","77.1314","77.5328","77.2664","77.1692"
"08/16/2022 10:42:16","On","8.918","10.444","9.168","11.706","13.25","12.336","65.822","77.792","77.4014","76.9694","77.5778","77.1224","77.162"
"08/16/2022 10:13:49","On","8.948","10.455","9.186","11.706","13.239","12.327","65.861","77.4518","77.306","76.9856","77.7164","77.171","77.1728"
"08/16/2022 09:44:24","On","8.943","10.455","9.204","11.706","13.253","12.336","65.897","77.279","77.306","76.9586","77.5778","77.1224","77.0684"
"08/16/2022 06:05:39","On","8.772","10.438","9.225","11.739","13.297","12.357","65.828","76.5554","77.2322","77.162","77.855","77.2664","77.1998"
"08/16/2022 05:37:07","On","8.735","10.435","9.227","11.739","13.305","12.351","65.792","76.5932","77.27","77.2376","77.936","77.2664","77.1998"
"08/16/2022 05:08:34","On","8.698","10.416","9.227","11.748","13.308","12.364","65.761","76.775","77.5922","77.2862","77.9","77.2664","77.2736"
"08/16/2022 04:40:01","On","8.671","10.407","9.222","11.76","13.312","12.361","65.733","76.7858","77.6498","77.4896","77.8118","77.3132","77.2736"
"08/16/2022 04:11:28","On","8.632","10.402","9.227","11.763","13.319","12.364","65.707","76.8812","77.6498","77.549","77.9","77.2664","77.2358"
"08/16/2022 03:42:55","On","8.584","10.402","9.235","11.757","13.331","12.37","65.679","77.2214","77.6858","77.6606","78.0386","77.2664","77.3096"
"08/16/2022 03:14:22","On","8.528","10.396","9.24","11.763","13.331","12.37","65.628","77.3528","77.828","77.549","78.1322","77.2664","77.2736"
"08/16/2022 02:45:49","On","8.525","10.388","9.253","11.76","13.338","12.376","65.64","77.1674","77.828","77.5958","77.9486","77.2664","77.3096"
"08/16/2022 02:17:15","On","8.513","10.374","9.256","11.766","13.349","12.385","65.643","77.2988","78.0656","77.549","78.224","77.2664","77.252"
"08/16/2022 01:48:43","On","8.492","10.374","9.266","11.763","13.353","12.385","65.633","77.5094","78.0656","77.7794","78.1358","77.3132","77.1314"
"08/16/2022 01:20:12","On","8.477","10.371","9.261","11.763","13.36","12.407","65.639","77.5094","77.918","77.8856","78.2258","77.2664","77.0306"
"08/16/2022 00:51:41","On","8.458","10.371","9.264","11.781","13.364","12.416","65.654","77.5094","78.125","77.9342","78.179","77.2664","77.0756"
"08/16/2022 00:23:09","On","8.451","10.348","9.272","11.778","13.367","12.41","65.626","77.6318","78.3716","77.9342","78.179","77.2664","76.9802"
"08/15/2022 23:54:39","On","8.414","10.351","9.279","11.784","13.378","12.422","65.628","77.9648","78.3356","77.9342","78.1358","77.2664","76.8794"
"08/15/2022 23:26:05","On","8.41","10.34","9.29","11.778","13.382","12.419","65.619","77.9756","78.4778","77.9342","78.1322","77.2178","77.027"
"08/15/2022 22:57:37","On","8.381","10.32","9.287","11.781","13.386","12.425","65.58","78.2132","78.8252","78.1268","78.0404","77.2664","76.8326"
"08/15/2022 22:29:06","On","8.364","10.329","9.303","11.784","13.393","12.428","65.601","78.3662","78.7622","78.0314","78.1772","77.2664","76.8326"
"08/15/2022 22:00:35","On","8.335","10.32","9.292","11.805","13.411","12.431","65.594","78.6524","78.9854","78.0692","78.0872","76.9802","77.018"
"08/15/2022 21:32:01","On","8.321","10.301","9.313","11.805","13.411","12.447","65.598","79.0592","79.0952","78.1754","77.945","76.9802","76.9802"
"08/15/2022 21:03:31","On","8.288","10.309","9.313","11.811","13.437","12.441","65.599","79.4138","79.0592","78.0782","77.8028","76.8848","76.9442"
"08/15/2022 20:35:00","On","8.276","10.312","9.339","11.827","13.441","12.45","65.645","79.5074","79.0592","77.9828","77.8478","76.8848","76.9802"
"08/15/2022 20:06:30","On","8.24","10.309","9.347","11.824","13.441","12.465","65.626","79.7936","78.9962","77.9342","77.7668","76.8848","76.8128"
"08/15/2022 19:38:03","On","8.205","10.312","9.355","11.836","13.448","12.481","65.637","80.1752","79.2122","77.9342","77.8082","76.8848","76.8326"
"08/15/2022 19:09:34","On","8.188","10.315","9.373","11.851","13.452","12.475","65.654","80.1752","79.169","77.999","77.5292","76.7894","76.8236"
"08/15/2022 18:41:04","On","8.172","10.323","9.391","11.86","13.467","12.49","65.703","80.3174","78.9854","77.5868","77.486","76.6472","76.766"
"08/15/2022 18:12:37","On","8.162","10.354","9.402","11.875","13.5","12.506","65.799","80.555","78.9476","77.549","77.486","76.5518","76.7552"
"08/15/2022 17:44:09","On","8.169","10.396","9.428","11.896","13.5","12.509","65.898","80.4128","78.8432","77.549","77.441","76.5032","76.6886"
"08/15/2022 17:15:41","On","8.188","10.441","9.441","11.911","13.515","12.524","66.02","80.4488","78.6056","77.2376","77.0702","76.5032","76.604"
"08/15/2022 16:47:13","On","8.212","10.5","9.452","11.927","13.522","12.536","66.149","80.1752","78.4418","77.1476","77.2052","76.5032","76.6148"
"08/15/2022 16:18:47","On","8.29","10.605","9.499","11.945","13.53","12.54","66.409","80.1752","78.3356","76.8902","77.1152","76.4564","76.5878"
